dep_name,timestamp,cr_timestamp,time_window,container_name,cpu_use,mem_use
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.272s,rabbitmq,2565653n,159732Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.269s,rabbitmq,2953981n,154800Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.273s,rabbitmq,3339305n,156928Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.267s,rabbitmq,93862419n,265380Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.268s,rabbitmq,2919294n,161872Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.266s,master,43058992n,31072Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.269s,master,42792248n,30988Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.267s,master,42536977n,30936Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.265s,master,43945927n,29188Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.27s,master,41867726n,28856Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.269s,master,41634680n,30992Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.271s,workerchar,41579773n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.267s,workerchar,105248675n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.264s,workerchar,102692343n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.268s,workerdb,109844962n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.267s,workerdb,107796233n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.265s,workerdb,106022168n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.272s,workerdb,42103n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:24Z,2024-12-10T00:43:37Z,12.268s,workerroll,64867n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.007s,cassandra,407608775n,1981916Ki
cassdb01-cassandra-1,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.01s,cassandra,268452904n,1741224Ki
cassdb01-cassandra-2,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.01s,cassandra,357826775n,1772304Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,rabbitmq,2910863n,163908Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,rabbitmq,11944985n,165760Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.007s,rabbitmq,2699340n,156Mi
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.006s,rabbitmq,2568552n,154820Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.004s,rabbitmq,2824526n,156928Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.008s,rabbitmq,79135594n,290584Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.01s,rabbitmq,2757341n,162028Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.008s,master,34173793n,31088Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,master,32730396n,31020Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.008s,master,33690078n,31088Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.01s,master,34453024n,29196Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.008s,master,32793470n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,master,33309210n,31004Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.007s,workerchar,32920690n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.002s,workerchar,81602473n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.01s,workerchar,78696469n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,workerdb,82904958n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.008s,workerdb,80845249n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.009s,workerdb,80550196n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,workerdb,62599n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:39Z,2024-12-10T00:43:40Z,15.005s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.007s,cassandra,407608775n,1981916Ki
cassdb01-cassandra-1,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.01s,cassandra,268452904n,1741224Ki
cassdb01-cassandra-2,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.01s,cassandra,357826775n,1772304Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,rabbitmq,2910863n,163908Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,rabbitmq,11944985n,165760Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.007s,rabbitmq,2699340n,156Mi
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.006s,rabbitmq,2568552n,154820Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.004s,rabbitmq,2824526n,156928Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.008s,rabbitmq,79135594n,290584Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.01s,rabbitmq,2757341n,162028Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.008s,master,34173793n,31088Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,master,32730396n,31020Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.008s,master,33690078n,31088Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.01s,master,34453024n,29196Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.008s,master,32793470n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,master,33309210n,31004Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.007s,workerchar,32920690n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.002s,workerchar,81602473n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.01s,workerchar,78696469n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,workerdb,82904958n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.008s,workerdb,80845249n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.009s,workerdb,80550196n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,workerdb,62599n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:39Z,2024-12-10T00:43:45Z,15.005s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.007s,cassandra,407608775n,1981916Ki
cassdb01-cassandra-1,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.01s,cassandra,268452904n,1741224Ki
cassdb01-cassandra-2,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.01s,cassandra,357826775n,1772304Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,rabbitmq,2910863n,163908Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,rabbitmq,11944985n,165760Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.007s,rabbitmq,2699340n,156Mi
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.006s,rabbitmq,2568552n,154820Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.004s,rabbitmq,2824526n,156928Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.008s,rabbitmq,79135594n,290584Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.01s,rabbitmq,2757341n,162028Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.008s,master,34173793n,31088Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,master,32730396n,31020Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.008s,master,33690078n,31088Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.01s,master,34453024n,29196Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.008s,master,32793470n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,master,33309210n,31004Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.007s,workerchar,32920690n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.002s,workerchar,81602473n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.01s,workerchar,78696469n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,workerdb,82904958n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.008s,workerdb,80845249n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.009s,workerdb,80550196n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,workerdb,62599n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:39Z,2024-12-10T00:43:50Z,15.005s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.263s,cassandra,248698483n,1981920Ki
cassdb01-cassandra-1,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.263s,cassandra,335524374n,1741240Ki
cassdb01-cassandra-2,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.266s,cassandra,452609978n,1772228Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.269s,rabbitmq,3450745n,163900Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.265s,rabbitmq,15608153n,165112Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.267s,rabbitmq,3516687n,159852Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.268s,rabbitmq,3277771n,154844Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.268s,rabbitmq,3408306n,156944Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.264s,rabbitmq,119763780n,271420Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.268s,rabbitmq,3220712n,162172Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.27s,master,43448533n,31220Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.265s,master,44029571n,31044Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.267s,master,44064164n,31008Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.264s,master,45752870n,29232Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.265s,master,42731047n,28964Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.269s,master,43804531n,31008Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.267s,workerchar,43485057n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.273s,workerchar,108289016n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.265s,workerchar,104840839n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.266s,workerdb,111416745n,26564Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.262s,workerdb,108132033n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.27s,workerdb,107542575n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.266s,workerdb,34616n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:51Z,2024-12-10T00:43:55Z,12.266s,workerroll,119191n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.263s,cassandra,248698483n,1981920Ki
cassdb01-cassandra-1,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.263s,cassandra,335524374n,1741240Ki
cassdb01-cassandra-2,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.266s,cassandra,452609978n,1772228Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.269s,rabbitmq,3450745n,163900Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.265s,rabbitmq,15608153n,165112Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.267s,rabbitmq,3516687n,159852Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.268s,rabbitmq,3277771n,154844Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.268s,rabbitmq,3408306n,156944Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.264s,rabbitmq,119763780n,271420Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.268s,rabbitmq,3220712n,162172Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.27s,master,43448533n,31220Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.265s,master,44029571n,31044Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.267s,master,44064164n,31008Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.264s,master,45752870n,29232Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.265s,master,42731047n,28964Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.269s,master,43804531n,31008Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.267s,workerchar,43485057n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.273s,workerchar,108289016n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.265s,workerchar,104840839n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.266s,workerdb,111416745n,26564Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.262s,workerdb,108132033n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.27s,workerdb,107542575n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.266s,workerdb,34616n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:51Z,2024-12-10T00:44:00Z,12.266s,workerroll,119191n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.263s,cassandra,248698483n,1981920Ki
cassdb01-cassandra-1,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.263s,cassandra,335524374n,1741240Ki
cassdb01-cassandra-2,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.266s,cassandra,452609978n,1772228Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.269s,rabbitmq,3450745n,163900Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.265s,rabbitmq,15608153n,165112Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.267s,rabbitmq,3516687n,159852Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.268s,rabbitmq,3277771n,154844Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.268s,rabbitmq,3408306n,156944Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.264s,rabbitmq,119763780n,271420Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.268s,rabbitmq,3220712n,162172Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.27s,master,43448533n,31220Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.265s,master,44029571n,31044Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.267s,master,44064164n,31008Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.264s,master,45752870n,29232Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.265s,master,42731047n,28964Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.269s,master,43804531n,31008Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.267s,workerchar,43485057n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.273s,workerchar,108289016n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.265s,workerchar,104840839n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.266s,workerdb,111416745n,26564Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.262s,workerdb,108132033n,26668Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.27s,workerdb,107542575n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.266s,workerdb,34616n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:43:51Z,2024-12-10T00:44:05Z,12.266s,workerroll,119191n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.005s,cassandra,431935121n,1981728Ki
cassdb01-cassandra-1,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.005s,cassandra,272807164n,1741248Ki
cassdb01-cassandra-2,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.997s,cassandra,363677548n,1772360Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,rabbitmq,449250069n,191164Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.996s,rabbitmq,3058175n,163964Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.006s,rabbitmq,12542902n,166432Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,rabbitmq,2719885n,159880Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.995s,rabbitmq,2693617n,154884Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.002s,rabbitmq,2609278n,156956Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,rabbitmq,87759449n,300928Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.004s,rabbitmq,452627765n,196888Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.995s,rabbitmq,2626908n,162196Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.994s,master,34337868n,31100Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.005s,master,32936387n,31080Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,master,33059196n,31040Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.004s,master,33354358n,29224Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.998s,master,32531910n,28972Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,master,33135110n,31024Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,workerchar,31830851n,22128Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.001s,workerchar,82808872n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.999s,workerchar,79651970n,22116Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.003s,workerdb,81523481n,26564Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.005s,workerdb,80316834n,26672Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15s,workerdb,78956653n,28520Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,14.999s,workerdb,55850n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:44:06Z,2024-12-10T00:44:07Z,15.005s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.005s,cassandra,431935121n,1981728Ki
cassdb01-cassandra-1,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.005s,cassandra,272807164n,1741248Ki
cassdb01-cassandra-2,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,14.997s,cassandra,363677548n,1772360Ki
rabbitmq-5b7c5c8594-46pgb,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.001s,rabbitmq,449250069n,191164Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,14.996s,rabbitmq,3058175n,163964Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.006s,rabbitmq,12542902n,166432Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.001s,rabbitmq,2719885n,159880Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,14.995s,rabbitmq,2693617n,154884Ki
rabbitmq-5b7c5c8594-lvhsg,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.002s,rabbitmq,2609278n,156956Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.001s,rabbitmq,87759449n,300928Ki
rabbitmq-5b7c5c8594-rls7p,2024-12-10T00:44:06Z,2024-12-10T00:44:13Z,15.004s,rabbitmq,452627765n,196888Ki
